mouseid,fa,pten,somasize,numctrl,numpten,prop,meanss_pten,meanss_all
5,1,0,115.366,39,55,58.5106383,99.1584359,108.8890213
5,1,0,90.673,39,55,58.5106383,99.1584359,108.8890213
5,1,0,89.257,39,55,58.5106383,99.1584359,108.8890213
5,1,1,111.723,39,55,58.5106383,115.7888909,108.8890213
5,1,1,84.601,39,55,58.5106383,115.7888909,108.8890213
5,1,1,126.7,39,55,58.5106383,115.7888909,108.8890213
5,1,1,122.45,39,55,58.5106383,115.7888909,108.8890213
5,1,1,130.748,39,55,58.5106383,115.7888909,108.8890213
5,1,1,112.127,39,55,58.5106383,115.7888909,108.8890213
5,1,1,96.138,39,55,58.5106383,115.7888909,108.8890213
5,1,1,97.757,39,55,58.5106383,115.7888909,108.8890213
5,1,1,139.451,39,55,58.5106383,115.7888909,108.8890213
5,1,1,121.842,39,55,58.5106383,115.7888909,108.8890213
5,1,1,85.209,39,55,58.5106383,115.7888909,108.8890213
5,1,1,113.139,39,55,58.5106383,115.7888909,108.8890213
5,1,1,141.88,39,55,58.5106383,115.7888909,108.8890213
5,1,1,112.735,39,55,58.5106383,115.7888909,108.8890213
5,1,1,140.665,39,55,58.5106383,115.7888909,108.8890213
5,1,1,103.627,39,55,58.5106383,115.7888909,108.8890213
5,1,1,124.069,39,55,58.5106383,115.7888909,108.8890213
5,1,1,118.402,39,55,58.5106383,115.7888909,108.8890213
5,1,1,129.736,39,55,58.5106383,115.7888909,108.8890213
5,1,1,119.616,39,55,58.5106383,115.7888909,108.8890213
5,1,1,94.114,39,55,58.5106383,115.7888909,108.8890213
5,1,1,135.2,39,55,58.5106383,115.7888909,108.8890213
5,1,1,82.375,39,55,58.5106383,115.7888909,108.8890213
5,1,1,114.961,39,55,58.5106383,115.7888909,108.8890213
5,1,1,113.139,39,55,58.5106383,115.7888909,108.8890213
5,1,1,96.745,39,55,58.5106383,115.7888909,108.8890213
5,1,1,122.045,39,55,58.5106383,115.7888909,108.8890213
5,1,1,95.936,39,55,58.5106383,115.7888909,108.8890213
5,1,1,126.902,39,55,58.5106383,115.7888909,108.8890213
5,1,1,171.025,39,55,58.5106383,115.7888909,108.8890213
5,1,1,84.399,39,55,58.5106383,115.7888909,108.8890213
5,1,1,111.318,39,55,58.5106383,115.7888909,108.8890213
5,1,1,112.937,39,55,58.5106383,115.7888909,108.8890213
5,1,1,179.525,39,55,58.5106383,115.7888909,108.8890213
5,1,1,108.889,39,55,58.5106383,115.7888909,108.8890213
5,1,1,125.081,39,55,58.5106383,115.7888909,108.8890213
5,1,1,104.234,39,55,58.5106383,115.7888909,108.8890213
5,1,1,133.581,39,55,58.5106383,115.7888909,108.8890213
5,1,1,114.354,39,55,58.5106383,115.7888909,108.8890213
5,1,1,106.663,39,55,58.5106383,115.7888909,108.8890213
5,1,1,111.52,39,55,58.5106383,115.7888909,108.8890213
5,1,1,146.13,39,55,58.5106383,115.7888909,108.8890213
5,1,1,153.011,39,55,58.5106383,115.7888909,108.8890213
5,1,1,99.579,39,55,58.5106383,115.7888909,108.8890213
5,1,1,161.714,39,55,58.5106383,115.7888909,108.8890213
5,1,1,99.174,39,55,58.5106383,115.7888909,108.8890213
5,1,1,138.439,39,55,58.5106383,115.7888909,108.8890213
5,1,1,93.102,39,55,58.5106383,115.7888909,108.8890213
5,1,1,82.375,39,55,58.5106383,115.7888909,108.8890213
5,1,1,86.423,39,55,58.5106383,115.7888909,108.8890213
5,1,1,132.367,39,55,58.5106383,115.7888909,108.8890213
5,1,1,88.447,39,55,58.5106383,115.7888909,108.8890213
5,1,1,85.006,39,55,58.5106383,115.7888909,108.8890213
5,1,1,130.343,39,55,58.5106383,115.7888909,108.8890213
5,1,1,94.721,39,55,58.5106383,115.7888909,108.8890213
6,1,0,102.008,33,55,62.5,95.26709091,98.89104545
6,1,0,83.589,33,55,62.5,95.26709091,98.89104545
6,1,0,88.649,33,55,62.5,95.26709091,98.89104545
6,1,0,107.067,33,55,62.5,95.26709091,98.89104545
6,1,0,110.913,33,55,62.5,95.26709091,98.89104545
6,1,0,81.97,33,55,62.5,95.26709091,98.89104545
6,1,0,89.257,33,55,62.5,95.26709091,98.89104545
6,1,0,103.222,33,55,62.5,95.26709091,98.89104545
6,1,0,108.889,33,55,62.5,95.26709091,98.89104545
6,1,0,115.77,33,55,62.5,95.26709091,98.89104545
6,1,0,80.554,33,55,62.5,95.26709091,98.89104545
6,1,0,89.661,33,55,62.5,95.26709091,98.89104545
6,1,0,100.388,33,55,62.5,95.26709091,98.89104545
6,1,0,87.03,33,55,62.5,95.26709091,98.89104545
6,1,0,92.9,33,55,62.5,95.26709091,98.89104545
6,1,0,98.162,33,55,62.5,95.26709091,98.89104545
6,1,0,75.291,33,55,62.5,95.26709091,98.89104545
6,1,0,76.101,33,55,62.5,95.26709091,98.89104545
6,1,0,94.316,33,55,62.5,95.26709091,98.89104545
6,1,0,112.937,33,55,62.5,95.26709091,98.89104545
6,1,0,94.519,33,55,62.5,95.26709091,98.89104545
6,1,0,93.102,33,55,62.5,95.26709091,98.89104545
6,1,0,91.281,33,55,62.5,95.26709091,98.89104545
6,1,0,90.673,33,55,62.5,95.26709091,98.89104545
6,1,0,103.627,33,55,62.5,95.26709091,98.89104545
6,1,0,109.294,33,55,62.5,95.26709091,98.89104545
6,1,0,96.745,33,55,62.5,95.26709091,98.89104545
6,1,0,84.601,33,55,62.5,95.26709091,98.89104545
6,1,0,98.972,33,55,62.5,95.26709091,98.89104545
6,1,0,99.781,33,55,62.5,95.26709091,98.89104545
6,1,0,105.246,33,55,62.5,95.26709091,98.89104545
6,1,0,84.399,33,55,62.5,95.26709091,98.89104545
6,1,0,92.9,33,55,62.5,95.26709091,98.89104545
6,1,1,91.078,33,55,62.5,101.0654182,98.89104545
6,1,1,88.245,33,55,62.5,101.0654182,98.89104545
6,1,1,78.934,33,55,62.5,101.0654182,98.89104545
6,1,1,108.079,33,55,62.5,101.0654182,98.89104545
6,1,1,104.436,33,55,62.5,101.0654182,98.89104545
6,1,1,90.876,33,55,62.5,101.0654182,98.89104545
6,1,1,94.316,33,55,62.5,101.0654182,98.89104545
6,1,1,119.211,33,55,62.5,101.0654182,98.89104545
6,1,1,114.151,33,55,62.5,101.0654182,98.89104545
6,1,1,87.637,33,55,62.5,101.0654182,98.89104545
6,1,1,98.567,33,55,62.5,101.0654182,98.89104545
6,1,1,116.175,33,55,62.5,101.0654182,98.89104545
6,1,1,85.613,33,55,62.5,101.0654182,98.89104545
6,1,1,95.126,33,55,62.5,101.0654182,98.89104545
6,1,1,70.434,33,55,62.5,101.0654182,98.89104545
6,1,1,132.974,33,55,62.5,101.0654182,98.89104545
6,1,1,126.497,33,55,62.5,101.0654182,98.89104545
6,1,1,99.579,33,55,62.5,101.0654182,98.89104545
6,1,1,80.554,33,55,62.5,101.0654182,98.89104545
6,1,1,91.685,33,55,62.5,101.0654182,98.89104545
6,1,1,86.625,33,55,62.5,101.0654182,98.89104545
6,1,1,79.339,33,55,62.5,101.0654182,98.89104545
6,1,1,114.354,33,55,62.5,101.0654182,98.89104545
6,1,1,89.459,33,55,62.5,101.0654182,98.89104545
6,1,1,96.745,33,55,62.5,101.0654182,98.89104545
6,1,1,87.84,33,55,62.5,101.0654182,98.89104545
6,1,1,84.804,33,55,62.5,101.0654182,98.89104545
6,1,1,106.258,33,55,62.5,101.0654182,98.89104545
6,1,1,101.4,33,55,62.5,101.0654182,98.89104545
6,1,1,90.876,33,55,62.5,101.0654182,98.89104545
6,1,1,98.972,33,55,62.5,101.0654182,98.89104545
6,1,1,103.424,33,55,62.5,101.0654182,98.89104545
6,1,1,140.26,33,55,62.5,101.0654182,98.89104545
6,1,1,106.46,33,55,62.5,101.0654182,98.89104545
6,1,1,96.745,33,55,62.5,101.0654182,98.89104545
6,1,1,90.673,33,55,62.5,101.0654182,98.89104545
6,1,1,113.544,33,55,62.5,101.0654182,98.89104545
6,1,1,100.996,33,55,62.5,101.0654182,98.89104545
6,1,1,113.139,33,55,62.5,101.0654182,98.89104545
6,1,1,101.4,33,55,62.5,101.0654182,98.89104545
6,1,1,109.496,33,55,62.5,101.0654182,98.89104545
6,1,1,123.057,33,55,62.5,101.0654182,98.89104545
6,1,1,107.675,33,55,62.5,101.0654182,98.89104545
6,1,1,123.057,33,55,62.5,101.0654182,98.89104545
6,1,1,88.852,33,55,62.5,101.0654182,98.89104545
6,1,1,107.877,33,55,62.5,101.0654182,98.89104545
6,1,1,113.139,33,55,62.5,101.0654182,98.89104545
6,1,1,85.816,33,55,62.5,101.0654182,98.89104545
6,1,1,119.616,33,55,62.5,101.0654182,98.89104545
6,1,1,95.531,33,55,62.5,101.0654182,98.89104545
6,1,1,98.769,33,55,62.5,101.0654182,98.89104545
6,1,1,82.578,33,55,62.5,101.0654182,98.89104545
6,1,1,107.877,33,55,62.5,101.0654182,98.89104545
6,1,1,97.96,33,55,62.5,101.0654182,98.89104545
6,1,1,119.818,33,55,62.5,101.0654182,98.89104545
7,1,0,118.019,58,75,56.3909774,98.00451724,116.4690677
7,1,0,142.667,58,75,56.3909774,98.00451724,116.4690677
7,1,0,75.651,58,75,56.3909774,98.00451724,116.4690677
7,1,0,94.631,58,75,56.3909774,98.00451724,116.4690677
7,1,0,85.276,58,75,56.3909774,98.00451724,116.4690677
7,1,0,113.881,58,75,56.3909774,98.00451724,116.4690677
7,1,0,111.812,58,75,56.3909774,98.00451724,116.4690677
7,1,0,115.051,58,75,56.3909774,98.00451724,116.4690677
7,1,0,86.086,58,75,56.3909774,98.00451724,116.4690677
7,1,0,85.816,58,75,56.3909774,98.00451724,116.4690677
7,1,0,106.505,58,75,56.3909774,98.00451724,116.4690677
7,1,0,90.314,58,75,56.3909774,98.00451724,116.4690677
7,1,0,117.659,58,75,56.3909774,98.00451724,116.4690677
7,1,0,87.345,58,75,56.3909774,98.00451724,116.4690677
7,1,0,93.372,58,75,56.3909774,98.00451724,116.4690677
7,1,0,71.603,58,75,56.3909774,98.00451724,116.4690677
7,1,0,101.558,58,75,56.3909774,98.00451724,116.4690677
7,1,0,84.826,58,75,56.3909774,98.00451724,116.4690677
7,1,0,98.769,58,75,56.3909774,98.00451724,116.4690677
7,1,0,116.04,58,75,56.3909774,98.00451724,116.4690677
7,1,0,90.853,58,75,56.3909774,98.00451724,116.4690677
7,1,0,121.527,58,75,56.3909774,98.00451724,116.4690677
7,1,0,100.118,58,75,56.3909774,98.00451724,116.4690677
7,1,0,102.907,58,75,56.3909774,98.00451724,116.4690677
7,1,0,97.33,58,75,56.3909774,98.00451724,116.4690677
7,1,0,82.218,58,75,56.3909774,98.00451724,116.4690677
7,1,0,97.24,58,75,56.3909774,98.00451724,116.4690677
7,1,0,117.659,58,75,56.3909774,98.00451724,116.4690677
7,1,0,90.943,58,75,56.3909774,98.00451724,116.4690677
7,1,0,79.069,58,75,56.3909774,98.00451724,116.4690677
7,1,0,101.198,58,75,56.3909774,98.00451724,116.4690677
7,1,0,75.561,58,75,56.3909774,98.00451724,116.4690677
7,1,0,106.145,58,75,56.3909774,98.00451724,116.4690677
7,1,0,123.596,58,75,56.3909774,98.00451724,116.4690677
7,1,0,93.642,58,75,56.3909774,98.00451724,116.4690677
7,1,0,77.72,58,75,56.3909774,98.00451724,116.4690677
7,1,0,90.493,58,75,56.3909774,98.00451724,116.4690677
7,1,0,100.838,58,75,56.3909774,98.00451724,116.4690677
7,1,0,86.895,58,75,56.3909774,98.00451724,116.4690677
7,1,0,79.519,58,75,56.3909774,98.00451724,116.4690677
7,1,0,93.642,58,75,56.3909774,98.00451724,116.4690677
7,1,0,86.086,58,75,56.3909774,98.00451724,116.4690677
7,1,0,124.856,58,75,56.3909774,98.00451724,116.4690677
7,1,0,110.823,58,75,56.3909774,98.00451724,116.4690677
7,1,0,75.921,58,75,56.3909774,98.00451724,116.4690677
7,1,0,94.901,58,75,56.3909774,98.00451724,116.4690677
7,1,0,81.498,58,75,56.3909774,98.00451724,116.4690677
7,1,0,76.551,58,75,56.3909774,98.00451724,116.4690677
7,1,0,135.56,58,75,56.3909774,98.00451724,116.4690677
7,1,0,81.948,58,75,56.3909774,98.00451724,116.4690677
7,1,0,81.768,58,75,56.3909774,98.00451724,116.4690677
7,1,0,79.069,58,75,56.3909774,98.00451724,116.4690677
7,1,0,122.337,58,75,56.3909774,98.00451724,116.4690677
7,1,0,109.114,58,75,56.3909774,98.00451724,116.4690677
7,1,0,90.224,58,75,56.3909774,98.00451724,116.4690677
7,1,0,123.237,58,75,56.3909774,98.00451724,116.4690677
7,1,0,83.207,58,75,56.3909774,98.00451724,116.4690677
7,1,0,121.168,58,75,56.3909774,98.00451724,116.4690677
7,1,1,170.642,58,75,56.3909774,130.74832,116.4690677
7,1,1,107.945,58,75,56.3909774,130.74832,116.4690677
7,1,1,132.772,58,75,56.3909774,130.74832,116.4690677
7,1,1,84.646,58,75,56.3909774,130.74832,116.4690677
7,1,1,121.258,58,75,56.3909774,130.74832,116.4690677
7,1,1,106.505,58,75,56.3909774,130.74832,116.4690677
7,1,1,137.989,58,75,56.3909774,130.74832,116.4690677
7,1,1,90.493,58,75,56.3909774,130.74832,116.4690677
7,1,1,178.288,58,75,56.3909774,130.74832,116.4690677
7,1,1,106.415,58,75,56.3909774,130.74832,116.4690677
7,1,1,85.996,58,75,56.3909774,130.74832,116.4690677
7,1,1,106.415,58,75,56.3909774,130.74832,116.4690677
7,1,1,120.538,58,75,56.3909774,130.74832,116.4690677
7,1,1,98.679,58,75,56.3909774,130.74832,116.4690677
7,1,1,141.317,58,75,56.3909774,130.74832,116.4690677
7,1,1,85.456,58,75,56.3909774,130.74832,116.4690677
7,1,1,97.42,58,75,56.3909774,130.74832,116.4690677
7,1,1,153.641,58,75,56.3909774,130.74832,116.4690677
7,1,1,167.854,58,75,56.3909774,130.74832,116.4690677
7,1,1,193.58,58,75,56.3909774,130.74832,116.4690677
7,1,1,148.154,58,75,56.3909774,130.74832,116.4690677
7,1,1,144.196,58,75,56.3909774,130.74832,116.4690677
7,1,1,116.85,58,75,56.3909774,130.74832,116.4690677
7,1,1,135.111,58,75,56.3909774,130.74832,116.4690677
7,1,1,159.128,58,75,56.3909774,130.74832,116.4690677
7,1,1,116.31,58,75,56.3909774,130.74832,116.4690677
7,1,1,189.712,58,75,56.3909774,130.74832,116.4690677
7,1,1,161.557,58,75,56.3909774,130.74832,116.4690677
7,1,1,104.886,58,75,56.3909774,130.74832,116.4690677
7,1,1,131.692,58,75,56.3909774,130.74832,116.4690677
7,1,1,181.707,58,75,56.3909774,130.74832,116.4690677
7,1,1,123.237,58,75,56.3909774,130.74832,116.4690677
7,1,1,194.57,58,75,56.3909774,130.74832,116.4690677
7,1,1,125.306,58,75,56.3909774,130.74832,116.4690677
7,1,1,125.665,58,75,56.3909774,130.74832,116.4690677
7,1,1,149.503,58,75,56.3909774,130.74832,116.4690677
7,1,1,148.783,58,75,56.3909774,130.74832,116.4690677
7,1,1,137.449,58,75,56.3909774,130.74832,116.4690677
7,1,1,132.682,58,75,56.3909774,130.74832,116.4690677
7,1,1,127.375,58,75,56.3909774,130.74832,116.4690677
7,1,1,116.67,58,75,56.3909774,130.74832,116.4690677
7,1,1,195.469,58,75,56.3909774,130.74832,116.4690677
7,1,1,156.519,58,75,56.3909774,130.74832,116.4690677
7,1,1,141.497,58,75,56.3909774,130.74832,116.4690677
7,1,1,155.44,58,75,56.3909774,130.74832,116.4690677
7,1,1,82.218,58,75,56.3909774,130.74832,116.4690677
7,1,1,134.841,58,75,56.3909774,130.74832,116.4690677
7,1,1,84.017,58,75,56.3909774,130.74832,116.4690677
7,1,1,149.323,58,75,56.3909774,130.74832,116.4690677
7,1,1,158.139,58,75,56.3909774,130.74832,116.4690677
7,1,1,160.927,58,75,56.3909774,130.74832,116.4690677
7,1,1,115.321,58,75,56.3909774,130.74832,116.4690677
7,1,1,86.715,58,75,56.3909774,130.74832,116.4690677
7,1,1,147.344,58,75,56.3909774,130.74832,116.4690677
7,1,1,104.706,58,75,56.3909774,130.74832,116.4690677
7,1,1,156.07,58,75,56.3909774,130.74832,116.4690677
7,1,1,152.651,58,75,56.3909774,130.74832,116.4690677
7,1,1,122.157,58,75,56.3909774,130.74832,116.4690677
7,1,1,139.788,58,75,56.3909774,130.74832,116.4690677
7,1,1,166.954,58,75,56.3909774,130.74832,116.4690677
7,1,1,131.153,58,75,56.3909774,130.74832,116.4690677
7,1,1,178.828,58,75,56.3909774,130.74832,116.4690677
7,1,1,97.42,58,75,56.3909774,130.74832,116.4690677
7,1,1,96.79,58,75,56.3909774,130.74832,116.4690677
7,1,1,94.991,58,75,56.3909774,130.74832,116.4690677
7,1,1,117.12,58,75,56.3909774,130.74832,116.4690677
7,1,1,92.472,58,75,56.3909774,130.74832,116.4690677
7,1,1,119.638,58,75,56.3909774,130.74832,116.4690677
7,1,1,90.493,58,75,56.3909774,130.74832,116.4690677
7,1,1,116.85,58,75,56.3909774,130.74832,116.4690677
7,1,1,99.759,58,75,56.3909774,130.74832,116.4690677
7,1,1,138.799,58,75,56.3909774,130.74832,116.4690677
7,1,1,132.502,58,75,56.3909774,130.74832,116.4690677
7,1,1,99.219,58,75,56.3909774,130.74832,116.4690677
7,1,1,131.602,58,75,56.3909774,130.74832,116.4690677
8,1,0,131.514,60,92,60.5263158,95.14335,107.1150197
8,1,0,105.636,60,92,60.5263158,95.14335,107.1150197
8,1,0,105.443,60,92,60.5263158,95.14335,107.1150197
8,1,0,82.655,60,92,60.5263158,95.14335,107.1150197
8,1,0,69.523,60,92,60.5263158,95.14335,107.1150197
8,1,0,78.406,60,92,60.5263158,95.14335,107.1150197
8,1,0,106.409,60,92,60.5263158,95.14335,107.1150197
8,1,0,83.814,60,92,60.5263158,95.14335,107.1150197
8,1,0,76.861,60,92,60.5263158,95.14335,107.1150197
8,1,0,115.292,60,92,60.5263158,95.14335,107.1150197
8,1,0,94.628,60,92,60.5263158,95.14335,107.1150197
8,1,0,82.076,60,92,60.5263158,95.14335,107.1150197
8,1,0,90.766,60,92,60.5263158,95.14335,107.1150197
8,1,0,130.355,60,92,60.5263158,95.14335,107.1150197
8,1,0,103.705,60,92,60.5263158,95.14335,107.1150197
8,1,0,92.118,60,92,60.5263158,95.14335,107.1150197
8,1,0,79.372,60,92,60.5263158,95.14335,107.1150197
8,1,0,104.284,60,92,60.5263158,95.14335,107.1150197
8,1,0,96.946,60,92,60.5263158,95.14335,107.1150197
8,1,0,102.546,60,92,60.5263158,95.14335,107.1150197
8,1,0,121.858,60,92,60.5263158,95.14335,107.1150197
8,1,0,101.967,60,92,60.5263158,95.14335,107.1150197
8,1,0,78.793,60,92,60.5263158,95.14335,107.1150197
8,1,0,70.295,60,92,60.5263158,95.14335,107.1150197
8,1,0,76.475,60,92,60.5263158,95.14335,107.1150197
8,1,0,84.2,60,92,60.5263158,95.14335,107.1150197
8,1,0,88.449,60,92,60.5263158,95.14335,107.1150197
8,1,0,87.097,60,92,60.5263158,95.14335,107.1150197
8,1,0,86.71,60,92,60.5263158,95.14335,107.1150197
8,1,0,104.864,60,92,60.5263158,95.14335,107.1150197
8,1,0,107.954,60,92,60.5263158,95.14335,107.1150197
8,1,0,103.319,60,92,60.5263158,95.14335,107.1150197
8,1,0,97.718,60,92,60.5263158,95.14335,107.1150197
8,1,0,87.676,60,92,60.5263158,95.14335,107.1150197
8,1,0,106.409,60,92,60.5263158,95.14335,107.1150197
8,1,0,103.126,60,92,60.5263158,95.14335,107.1150197
8,1,0,94.821,60,92,60.5263158,95.14335,107.1150197
8,1,0,103.898,60,92,60.5263158,95.14335,107.1150197
8,1,0,109.499,60,92,60.5263158,95.14335,107.1150197
8,1,0,104.477,60,92,60.5263158,95.14335,107.1150197
8,1,0,87.869,60,92,60.5263158,95.14335,107.1150197
8,1,0,78.793,60,92,60.5263158,95.14335,107.1150197
8,1,0,79.951,60,92,60.5263158,95.14335,107.1150197
8,1,0,95.787,60,92,60.5263158,95.14335,107.1150197
8,1,0,81.689,60,92,60.5263158,95.14335,107.1150197
8,1,0,89.221,60,92,60.5263158,95.14335,107.1150197
8,1,0,99.456,60,92,60.5263158,95.14335,107.1150197
8,1,0,103.126,60,92,60.5263158,95.14335,107.1150197
8,1,0,84.393,60,92,60.5263158,95.14335,107.1150197
8,1,0,81.496,60,92,60.5263158,95.14335,107.1150197
8,1,0,72.227,60,92,60.5263158,95.14335,107.1150197
8,1,0,87.29,60,92,60.5263158,95.14335,107.1150197
8,1,0,92.697,60,92,60.5263158,95.14335,107.1150197
8,1,0,102.353,60,92,60.5263158,95.14335,107.1150197
8,1,0,85.359,60,92,60.5263158,95.14335,107.1150197
8,1,0,122.051,60,92,60.5263158,95.14335,107.1150197
8,1,0,114.713,60,92,60.5263158,95.14335,107.1150197
8,1,0,101.001,60,92,60.5263158,95.14335,107.1150197
8,1,0,82.076,60,92,60.5263158,95.14335,107.1150197
8,1,0,115.099,60,92,60.5263158,95.14335,107.1150197
8,1,1,116.837,60,92,60.5263158,114.9226304,107.1150197
8,1,1,123.596,60,92,60.5263158,114.9226304,107.1150197
8,1,1,143.874,60,92,60.5263158,114.9226304,107.1150197
8,1,1,100.808,60,92,60.5263158,114.9226304,107.1150197
8,1,1,83.621,60,92,60.5263158,114.9226304,107.1150197
8,1,1,114.133,60,92,60.5263158,114.9226304,107.1150197
8,1,1,99.263,60,92,60.5263158,114.9226304,107.1150197
8,1,1,134.025,60,92,60.5263158,114.9226304,107.1150197
8,1,1,105.057,60,92,60.5263158,114.9226304,107.1150197
8,1,1,146.577,60,92,60.5263158,114.9226304,107.1150197
8,1,1,116.451,60,92,60.5263158,114.9226304,107.1150197
8,1,1,138.853,60,92,60.5263158,114.9226304,107.1150197
8,1,1,127.072,60,92,60.5263158,114.9226304,107.1150197
8,1,1,107.76,60,92,60.5263158,114.9226304,107.1150197
8,1,1,93.47,60,92,60.5263158,114.9226304,107.1150197
8,1,1,113.747,60,92,60.5263158,114.9226304,107.1150197
8,1,1,101.581,60,92,60.5263158,114.9226304,107.1150197
8,1,1,105.057,60,92,60.5263158,114.9226304,107.1150197
8,1,1,125.141,60,92,60.5263158,114.9226304,107.1150197
8,1,1,108.147,60,92,60.5263158,114.9226304,107.1150197
8,1,1,68.557,60,92,60.5263158,114.9226304,107.1150197
8,1,1,98.298,60,92,60.5263158,114.9226304,107.1150197
8,1,1,143.487,60,92,60.5263158,114.9226304,107.1150197
8,1,1,82.655,60,92,60.5263158,114.9226304,107.1150197
8,1,1,142.908,60,92,60.5263158,114.9226304,107.1150197
8,1,1,93.083,60,92,60.5263158,114.9226304,107.1150197
8,1,1,107.181,60,92,60.5263158,114.9226304,107.1150197
8,1,1,89.993,60,92,60.5263158,114.9226304,107.1150197
8,1,1,71.068,60,92,60.5263158,114.9226304,107.1150197
8,1,1,113.168,60,92,60.5263158,114.9226304,107.1150197
8,1,1,109.305,60,92,60.5263158,114.9226304,107.1150197
8,1,1,105.443,60,92,60.5263158,114.9226304,107.1150197
8,1,1,132.673,60,92,60.5263158,114.9226304,107.1150197
8,1,1,107.567,60,92,60.5263158,114.9226304,107.1150197
8,1,1,121.665,60,92,60.5263158,114.9226304,107.1150197
8,1,1,97.911,60,92,60.5263158,114.9226304,107.1150197
8,1,1,119.541,60,92,60.5263158,114.9226304,107.1150197
8,1,1,101.967,60,92,60.5263158,114.9226304,107.1150197
8,1,1,112.009,60,92,60.5263158,114.9226304,107.1150197
8,1,1,145.612,60,92,60.5263158,114.9226304,107.1150197
8,1,1,102.16,60,92,60.5263158,114.9226304,107.1150197
8,1,1,105.25,60,92,60.5263158,114.9226304,107.1150197
8,1,1,145.419,60,92,60.5263158,114.9226304,107.1150197
8,1,1,96.366,60,92,60.5263158,114.9226304,107.1150197
8,1,1,108.533,60,92,60.5263158,114.9226304,107.1150197
8,1,1,115.678,60,92,60.5263158,114.9226304,107.1150197
8,1,1,128.231,60,92,60.5263158,114.9226304,107.1150197
8,1,1,77.248,60,92,60.5263158,114.9226304,107.1150197
8,1,1,111.816,60,92,60.5263158,114.9226304,107.1150197
8,1,1,132.287,60,92,60.5263158,114.9226304,107.1150197
8,1,1,94.242,60,92,60.5263158,114.9226304,107.1150197
8,1,1,103.319,60,92,60.5263158,114.9226304,107.1150197
8,1,1,106.215,60,92,60.5263158,114.9226304,107.1150197
8,1,1,159.709,60,92,60.5263158,114.9226304,107.1150197
8,1,1,118.382,60,92,60.5263158,114.9226304,107.1150197
8,1,1,108.147,60,92,60.5263158,114.9226304,107.1150197
8,1,1,106.988,60,92,60.5263158,114.9226304,107.1150197
8,1,1,106.215,60,92,60.5263158,114.9226304,107.1150197
8,1,1,94.242,60,92,60.5263158,114.9226304,107.1150197
8,1,1,124.755,60,92,60.5263158,114.9226304,107.1150197
8,1,1,114.713,60,92,60.5263158,114.9226304,107.1150197
8,1,1,120.506,60,92,60.5263158,114.9226304,107.1150197
8,1,1,124.369,60,92,60.5263158,114.9226304,107.1150197
8,1,1,107.76,60,92,60.5263158,114.9226304,107.1150197
8,1,1,122.051,60,92,60.5263158,114.9226304,107.1150197
8,1,1,133.445,60,92,60.5263158,114.9226304,107.1150197
8,1,1,102.739,60,92,60.5263158,114.9226304,107.1150197
8,1,1,148.122,60,92,60.5263158,114.9226304,107.1150197
8,1,1,116.837,60,92,60.5263158,114.9226304,107.1150197
8,1,1,106.409,60,92,60.5263158,114.9226304,107.1150197
8,1,1,108.533,60,92,60.5263158,114.9226304,107.1150197
8,1,1,124.176,60,92,60.5263158,114.9226304,107.1150197
8,1,1,131.9,60,92,60.5263158,114.9226304,107.1150197
8,1,1,162.413,60,92,60.5263158,114.9226304,107.1150197
8,1,1,107.181,60,92,60.5263158,114.9226304,107.1150197
8,1,1,86.517,60,92,60.5263158,114.9226304,107.1150197
8,1,1,135.183,60,92,60.5263158,114.9226304,107.1150197
8,1,1,101.581,60,92,60.5263158,114.9226304,107.1150197
8,1,1,95.594,60,92,60.5263158,114.9226304,107.1150197
8,1,1,141.556,60,92,60.5263158,114.9226304,107.1150197
8,1,1,101.388,60,92,60.5263158,114.9226304,107.1150197
8,1,1,114.133,60,92,60.5263158,114.9226304,107.1150197
8,1,1,187.905,60,92,60.5263158,114.9226304,107.1150197
8,1,1,110.85,60,92,60.5263158,114.9226304,107.1150197
8,1,1,137.115,60,92,60.5263158,114.9226304,107.1150197
8,1,1,95.98,60,92,60.5263158,114.9226304,107.1150197
8,1,1,130.355,60,92,60.5263158,114.9226304,107.1150197
8,1,1,109.499,60,92,60.5263158,114.9226304,107.1150197
8,1,1,114.713,60,92,60.5263158,114.9226304,107.1150197
8,1,1,119.927,60,92,60.5263158,114.9226304,107.1150197
8,1,1,127.459,60,92,60.5263158,114.9226304,107.1150197
8,1,1,117.61,60,92,60.5263158,114.9226304,107.1150197
9,2,0,111.183,15,34,69.3877551,103.5247333,109.4920204
9,2,0,119.728,15,34,69.3877551,103.5247333,109.4920204
9,2,0,94.272,15,34,69.3877551,103.5247333,109.4920204
9,2,0,115.141,15,34,69.3877551,103.5247333,109.4920204
9,2,0,95.351,15,34,69.3877551,103.5247333,109.4920204
9,2,0,93.372,15,34,69.3877551,103.5247333,109.4920204
9,2,0,107.855,15,34,69.3877551,103.5247333,109.4920204
9,2,0,87.705,15,34,69.3877551,103.5247333,109.4920204
9,2,0,88.604,15,34,69.3877551,103.5247333,109.4920204
9,2,0,112.442,15,34,69.3877551,103.5247333,109.4920204
9,2,0,83.747,15,34,69.3877551,103.5247333,109.4920204
9,2,0,120.268,15,34,69.3877551,103.5247333,109.4920204
9,2,0,116.22,15,34,69.3877551,103.5247333,109.4920204
9,2,0,115.68,15,34,69.3877551,103.5247333,109.4920204
